species,year,n_seasons,annual_anomaly,tmin_used,tmax_used
WHITE HAKE,1998,2,24.345131554454,5.3,11.09
WHITE HAKE,1999,2,-2.6542101081759597,5.3,11.09
WHITE HAKE,2000,2,18.207901766089606,5.3,11.09
WHITE HAKE,2001,2,0.8639457429539306,5.3,11.09
WHITE HAKE,2002,2,16.708106327632755,5.3,11.09
WHITE HAKE,2003,2,-6.776118333083275,5.3,11.09
WHITE HAKE,2004,2,-7.80744546135675,5.3,11.09
WHITE HAKE,2005,2,-5.491011029627927,5.3,11.09
WHITE HAKE,2006,2,5.505466921284523,5.3,11.09
WHITE HAKE,2007,2,21.03119506376305,5.3,11.09
WHITE HAKE,2008,2,14.246364783461644,5.3,11.09
WHITE HAKE,2009,2,-12.014606321637245,5.3,11.09
WHITE HAKE,2010,2,9.34249994076734,5.3,11.09
WHITE HAKE,2011,2,10.06451683831591,5.3,11.09
WHITE HAKE,2012,2,7.287372478385045,5.3,11.09
WHITE HAKE,2013,2,9.415347381515758,5.3,11.09
WHITE HAKE,2014,2,-3.021524554058651,5.3,11.09
WHITE HAKE,2015,2,1.5874409126482476,5.3,11.09
WHITE HAKE,2016,2,4.3404498768226105,5.3,11.09
WHITE HAKE,2017,2,2.6733031272034395,5.3,11.09
WHITE HAKE,2018,2,10.71918257182,5.3,11.09
WHITE HAKE,2019,2,4.380232564817739,5.3,11.09
WHITE HAKE,2020,2,17.75522806872349,5.3,11.09
WHITE HAKE,2022,2,3.6170730564674685,5.3,11.09
WHITE HAKE,2023,2,23.250922352729873,5.3,11.09
WHITE HAKE,2024,2,21.245440082175136,5.3,11.09
WINDOWPANE,1959,2,0,4.37,19.16
WINDOWPANE,1960,2,-1.7970046633230652,4.37,19.16
WINDOWPANE,1961,2,0.3100913580399407,4.37,19.16
WINDOWPANE,1962,2,0.9224763782101206,4.37,19.16
WINDOWPANE,1963,2,4.365343113029397,4.37,19.16
WINDOWPANE,1964,2,2.3985952144938665,4.37,19.16
WINDOWPANE,1965,2,-14.464633477754958,4.37,19.16
WINDOWPANE,1966,2,-5.997521107894414,4.37,19.16
WINDOWPANE,1967,2,-7.848148100051034,4.37,19.16
WINDOWPANE,1968,2,-11.502888630355102,4.37,19.16
WINDOWPANE,1969,2,-5.629087209429969,4.37,19.16
WINDOWPANE,1970,2,2.6105451141852427,4.37,19.16
WINDOWPANE,1971,2,-0.3867224504296871,4.37,19.16
WINDOWPANE,1972,2,8.655277872680585,4.37,19.16
WINDOWPANE,1973,2,6.325103635733996,4.37,19.16
WINDOWPANE,1974,2,15.869726269647842,4.37,19.16
WINDOWPANE,1975,2,16.483124332542317,4.37,19.16
WINDOWPANE,1976,2,18.775109239789884,4.37,19.16
WINDOWPANE,1977,2,0.9760190255223335,4.37,19.16
WINDOWPANE,1978,2,2.0752488559433004,4.37,19.16
WINDOWPANE,1979,2,-2.8025143845328273,4.37,19.16
WINDOWPANE,1980,2,-2.403791293409,4.37,19.16
WINDOWPANE,1981,2,-0.7492565253821368,4.37,19.16
WINDOWPANE,1982,2,-3.1154580306166224,4.37,19.16
WINDOWPANE,1983,2,11.344267587867193,4.37,19.16
WINDOWPANE,1984,2,10.076702718008136,4.37,19.16
WINDOWPANE,1985,2,10.420471123037899,4.37,19.16
WINDOWPANE,1986,2,11.921883067668986,4.37,19.16
WINDOWPANE,1987,2,-1.699533708929664,4.37,19.16
WINDOWPANE,1988,2,3.9538113781397044,4.37,19.16
WINDOWPANE,1989,2,1.4702672216410804,4.37,19.16
WINDOWPANE,1990,2,12.027979403292875,4.37,19.16
WINDOWPANE,1991,2,17.580382469703537,4.37,19.16
WINDOWPANE,1992,2,8.366409165097323,4.37,19.16
WINDOWPANE,1993,2,-7.7895708396766,4.37,19.16
WINDOWPANE,1994,2,2.4684642428689187,4.37,19.16
WINDOWPANE,1995,2,10.801777196629445,4.37,19.16
WINDOWPANE,1996,2,2.7683815366902422,4.37,19.16
WINDOWPANE,1997,2,16.603329867704645,4.37,19.16
WINDOWPANE,1998,2,18.17305620151538,4.37,19.16
WINDOWPANE,1999,2,12.002963279267576,4.37,19.16
WINDOWPANE,2000,2,20.09693131131793,4.37,19.16
WINDOWPANE,2001,2,14.456581324118105,4.37,19.16
WINDOWPANE,2002,2,18.231899596833273,4.37,19.16
WINDOWPANE,2003,2,-3.2912562634463285,4.37,19.16
WINDOWPANE,2004,2,-15.87845246426322,4.37,19.16
WINDOWPANE,2005,2,-7.908715944916764,4.37,19.16
WINDOWPANE,2006,2,16.089185614679707,4.37,19.16
WINDOWPANE,2007,2,7.711414309781546,4.37,19.16
WINDOWPANE,2008,2,15.932548831744768,4.37,19.16
WINDOWPANE,2009,2,6.072922739131414,4.37,19.16
WINDOWPANE,2010,2,13.204895055013807,4.37,19.16
WINDOWPANE,2011,2,11.139204467271199,4.37,19.16
WINDOWPANE,2012,2,17.360236390456663,4.37,19.16
WINDOWPANE,2013,2,18.786324440293342,4.37,19.16
WINDOWPANE,2014,2,3.514076702952238,4.37,19.16
WINDOWPANE,2015,2,3.084384964225549,4.37,19.16
WINDOWPANE,2016,2,14.576347324519432,4.37,19.16
WINDOWPANE,2017,2,12.945927311943194,4.37,19.16
WINDOWPANE,2018,2,15.704845181600263,4.37,19.16
WINDOWPANE,2019,2,10.359421781753753,4.37,19.16
WINDOWPANE,2020,2,15.96452859959767,4.37,19.16
WINDOWPANE,2022,2,15.337025421968335,4.37,19.16
WINDOWPANE,2023,2,14.186252828525738,4.37,19.16
WINDOWPANE,2024,2,9.868943899790509,4.37,19.16
WINTER FLOUNDER,1959,2,0,3,16
WINTER FLOUNDER,1960,2,0.10384950660457548,3,16
WINTER FLOUNDER,1961,2,-2.382162332999698,3,16
WINTER FLOUNDER,1962,2,-0.421054140480166,3,16
WINTER FLOUNDER,1963,2,-0.8225076089237291,3,16
WINTER FLOUNDER,1964,2,-0.09629795150027576,3,16
WINTER FLOUNDER,1965,2,-6.045581663191925,3,16
WINTER FLOUNDER,1966,2,0.3592810727301696,3,16
WINTER FLOUNDER,1967,2,-2.503320560966799,3,16
WINTER FLOUNDER,1968,2,-5.36871689098048,3,16
WINTER FLOUNDER,1969,2,-4.16515150296533,3,16
WINTER FLOUNDER,1970,2,2.2020021869345783,3,16
WINTER FLOUNDER,1971,2,-1.0600703945305838,3,16
WINTER FLOUNDER,1972,2,0.4803548220913285,3,16
WINTER FLOUNDER,1973,2,0.514210547900646,3,16
WINTER FLOUNDER,1974,2,2.996607565479678,3,16
WINTER FLOUNDER,1975,2,-1.3002382407696018,3,16
WINTER FLOUNDER,1976,2,4.357346887951678,3,16
WINTER FLOUNDER,1977,2,-1.8310692348259892,3,16
WINTER FLOUNDER,1978,2,-1.1393093268824686,3,16
WINTER FLOUNDER,1979,2,-2.1618387368151843,3,16
WINTER FLOUNDER,1980,2,-1.3085666927197792,3,16
WINTER FLOUNDER,1981,2,-0.018342364030985436,3,16
WINTER FLOUNDER,1982,2,-0.48368297198348387,3,16
WINTER FLOUNDER,1983,2,-0.026454237423592986,3,16
WINTER FLOUNDER,1984,2,0.9480960566485379,3,16
WINTER FLOUNDER,1985,2,-2.426157630070236,3,16
WINTER FLOUNDER,1986,2,-0.14548643136122053,3,16
WINTER FLOUNDER,1987,2,-4.622377139020685,3,16
WINTER FLOUNDER,1988,2,2.0174108886688344,3,16
WINTER FLOUNDER,1989,2,-3.9495303992802775,3,16
WINTER FLOUNDER,1990,2,0.6070949557158514,3,16
WINTER FLOUNDER,1991,2,1.6844377533836905,3,16
WINTER FLOUNDER,1992,2,0.05095737938229661,3,16
WINTER FLOUNDER,1993,2,0.4975630713047252,3,16
WINTER FLOUNDER,1994,2,0.7631223420977165,3,16
WINTER FLOUNDER,1995,2,-4.3439370505611805,3,16
WINTER FLOUNDER,1996,2,1.5893828030709898,3,16
WINTER FLOUNDER,1997,2,2.233369663397042,3,16
WINTER FLOUNDER,1998,2,3.1109135067252396,3,16
WINTER FLOUNDER,1999,2,-5.012918500999433,3,16
WINTER FLOUNDER,2000,2,1.6063102067132604,3,16
WINTER FLOUNDER,2001,2,-1.2301486425129298,3,16
WINTER FLOUNDER,2002,2,-0.9858057457436757,3,16
WINTER FLOUNDER,2003,2,1.0940242963334441,3,16
WINTER FLOUNDER,2004,2,-1.8914995576062807,3,16
WINTER FLOUNDER,2005,2,0.7575370807403061,3,16
WINTER FLOUNDER,2006,2,0.9211365111212473,3,16
WINTER FLOUNDER,2007,2,1.6975741813966465,3,16
WINTER FLOUNDER,2008,2,0.955402160145141,3,16
WINTER FLOUNDER,2009,2,-1.2532743192505507,3,16
WINTER FLOUNDER,2010,2,1.8003725320794501,3,16
WINTER FLOUNDER,2011,2,-1.3707443448138719,3,16
WINTER FLOUNDER,2012,2,-4.735419961608258,3,16
WINTER FLOUNDER,2013,2,-4.3835359357586725,3,16
WINTER FLOUNDER,2014,2,-16.16628354504462,3,16
WINTER FLOUNDER,2015,2,-15.909995516745866,3,16
WINTER FLOUNDER,2016,2,-9.310593086904845,3,16
WINTER FLOUNDER,2017,2,-4.234286230266051,3,16
WINTER FLOUNDER,2018,2,-1.2407624009623817,3,16
WINTER FLOUNDER,2019,2,-13.322468712591686,3,16
WINTER FLOUNDER,2020,2,-2.6499992053377923,3,16
WINTER FLOUNDER,2022,2,-9.684186273532816,3,16
WINTER FLOUNDER,2023,2,-5.447621525732458,3,16
WINTER FLOUNDER,2024,2,-7.742973117753607,3,16
WINTER SKATE,1959,2,0,4.272000000000001,15.200000000000001
WINTER SKATE,1960,2,-1.5088153332730485,4.272000000000001,15.200000000000001
WINTER SKATE,1961,2,-3.9897477416893565,4.272000000000001,15.200000000000001
WINTER SKATE,1962,2,-0.2639157749575105,4.272000000000001,15.200000000000001
WINTER SKATE,1963,2,-0.7328366388341863,4.272000000000001,15.200000000000001
WINTER SKATE,1964,2,0.1914449214097118,4.272000000000001,15.200000000000001
WINTER SKATE,1965,2,-11.799059922434466,4.272000000000001,15.200000000000001
WINTER SKATE,1966,2,-3.331569559878062,4.272000000000001,15.200000000000001
WINTER SKATE,1967,2,-6.266161761417763,4.272000000000001,15.200000000000001
WINTER SKATE,1968,2,-11.626639716675044,4.272000000000001,15.200000000000001
WINTER SKATE,1969,2,-6.593756370600275,4.272000000000001,15.200000000000001
WINTER SKATE,1970,2,3.544896321573745,4.272000000000001,15.200000000000001
WINTER SKATE,1971,2,-2.101313103911167,4.272000000000001,15.200000000000001
WINTER SKATE,1972,2,7.164911762214217,4.272000000000001,15.200000000000001
WINTER SKATE,1973,2,4.972748236566275,4.272000000000001,15.200000000000001
WINTER SKATE,1974,2,11.998066222392751,4.272000000000001,15.200000000000001
WINTER SKATE,1975,2,2.815328572632481,4.272000000000001,15.200000000000001
WINTER SKATE,1976,2,15.061476245020302,4.272000000000001,15.200000000000001
WINTER SKATE,1977,2,-4.548308398379106,4.272000000000001,15.200000000000001
WINTER SKATE,1978,2,-1.3153705928563681,4.272000000000001,15.200000000000001
WINTER SKATE,1979,2,-3.493954448653966,4.272000000000001,15.200000000000001
WINTER SKATE,1980,2,-2.5957430433304154,4.272000000000001,15.200000000000001
WINTER SKATE,1981,2,-0.3368869258813447,4.272000000000001,15.200000000000001
WINTER SKATE,1982,2,-4.483704396530186,4.272000000000001,15.200000000000001
WINTER SKATE,1983,2,8.040845946015963,4.272000000000001,15.200000000000001
WINTER SKATE,1984,2,5.8967498664278395,4.272000000000001,15.200000000000001
WINTER SKATE,1985,2,0.9536733439689584,4.272000000000001,15.200000000000001
WINTER SKATE,1986,2,5.167815907317703,4.272000000000001,15.200000000000001
WINTER SKATE,1987,2,-3.1729484458966937,4.272000000000001,15.200000000000001
WINTER SKATE,1988,2,3.9680857887329353,4.272000000000001,15.200000000000001
WINTER SKATE,1989,2,0.8060763563105837,4.272000000000001,15.200000000000001
WINTER SKATE,1990,2,7.755477639940992,4.272000000000001,15.200000000000001
WINTER SKATE,1991,2,10.034166559905955,4.272000000000001,15.200000000000001
WINTER SKATE,1992,2,4.681164924054414,4.272000000000001,15.200000000000001
WINTER SKATE,1993,2,-5.878095281100997,4.272000000000001,15.200000000000001
WINTER SKATE,1994,2,0.5829920790916532,4.272000000000001,15.200000000000001
WINTER SKATE,1995,2,5.202058424188337,4.272000000000001,15.200000000000001
WINTER SKATE,1996,2,2.7809902140067067,4.272000000000001,15.200000000000001
WINTER SKATE,1997,2,10.728854985453466,4.272000000000001,15.200000000000001
WINTER SKATE,1998,2,12.808676164919802,4.272000000000001,15.200000000000001
WINTER SKATE,1999,2,3.8396636986047383,4.272000000000001,15.200000000000001
WINTER SKATE,2000,2,13.606653625530157,4.272000000000001,15.200000000000001
WINTER SKATE,2001,2,6.974099542238818,4.272000000000001,15.200000000000001
WINTER SKATE,2002,2,10.029418008457966,4.272000000000001,15.200000000000001
WINTER SKATE,2003,2,0.7061969548350646,4.272000000000001,15.200000000000001
WINTER SKATE,2004,2,-11.519298480562938,4.272000000000001,15.200000000000001
WINTER SKATE,2005,2,-5.040732392791313,4.272000000000001,15.200000000000001
WINTER SKATE,2006,2,11.781313913957703,4.272000000000001,15.200000000000001
WINTER SKATE,2007,2,6.641394178592023,4.272000000000001,15.200000000000001
WINTER SKATE,2008,2,12.145548240780599,4.272000000000001,15.200000000000001
WINTER SKATE,2009,2,-0.29858823736918794,4.272000000000001,15.200000000000001
WINTER SKATE,2010,2,9.732085283058524,4.272000000000001,15.200000000000001
WINTER SKATE,2011,2,6.05841212193495,4.272000000000001,15.200000000000001
WINTER SKATE,2012,2,2.7883457834180376,4.272000000000001,15.200000000000001
WINTER SKATE,2013,2,1.7594306374311515,4.272000000000001,15.200000000000001
WINTER SKATE,2014,2,-13.40922396432677,4.272000000000001,15.200000000000001
WINTER SKATE,2015,2,-15.663633606231443,4.272000000000001,15.200000000000001
WINTER SKATE,2016,2,-0.11136616232963092,4.272000000000001,15.200000000000001
WINTER SKATE,2017,2,0.46155593163044273,4.272000000000001,15.200000000000001
WINTER SKATE,2018,2,6.997962253121443,4.272000000000001,15.200000000000001
WINTER SKATE,2019,2,-7.8198633314881505,4.272000000000001,15.200000000000001
WINTER SKATE,2020,2,7.768844952858956,4.272000000000001,15.200000000000001
WINTER SKATE,2022,2,-1.1201690741865917,4.272000000000001,15.200000000000001
WINTER SKATE,2023,2,6.262622085723649,4.272000000000001,15.200000000000001
WINTER SKATE,2024,2,0.09623976300777315,4.272000000000001,15.200000000000001
WITCH FLOUNDER,1959,2,0,4.79,10.370000000000001
WITCH FLOUNDER,1960,2,-9.83176279397641,4.79,10.370000000000001
WITCH FLOUNDER,1961,2,-6.630933157483511,4.79,10.370000000000001
WITCH FLOUNDER,1962,2,-20.249321341659154,4.79,10.370000000000001
WITCH FLOUNDER,1963,2,-1.8127600955969854,4.79,10.370000000000001
WITCH FLOUNDER,1964,2,3.1919739071814632,4.79,10.370000000000001
WITCH FLOUNDER,1965,2,-1.6611836077203321,4.79,10.370000000000001
WITCH FLOUNDER,1966,2,8.32712304389949,4.79,10.370000000000001
WITCH FLOUNDER,1967,2,-5.087000993026564,4.79,10.370000000000001
WITCH FLOUNDER,1968,2,-9.507663811101487,4.79,10.370000000000001
WITCH FLOUNDER,1969,2,-29.384303620468287,4.79,10.370000000000001
WITCH FLOUNDER,1970,2,6.431171058111744,4.79,10.370000000000001
WITCH FLOUNDER,1971,2,-5.823296186938634,4.79,10.370000000000001
WITCH FLOUNDER,1972,2,-2.8145903569533175,4.79,10.370000000000001
WITCH FLOUNDER,1973,2,-8.621843673490915,4.79,10.370000000000001
WITCH FLOUNDER,1974,2,-4.62236258553871,4.79,10.370000000000001
WITCH FLOUNDER,1975,2,1.3521941883163322,4.79,10.370000000000001
WITCH FLOUNDER,1976,2,0.889701907970661,4.79,10.370000000000001
WITCH FLOUNDER,1977,2,-11.078000851968,4.79,10.370000000000001
WITCH FLOUNDER,1978,2,-11.54818542002873,4.79,10.370000000000001
WITCH FLOUNDER,1979,2,-11.211155502374169,4.79,10.370000000000001
WITCH FLOUNDER,1980,2,-11.164889629433631,4.79,10.370000000000001
WITCH FLOUNDER,1981,2,-10.212937452435483,4.79,10.370000000000001
WITCH FLOUNDER,1982,2,-13.365544856016868,4.79,10.370000000000001
WITCH FLOUNDER,1983,2,-1.8132208566170078,4.79,10.370000000000001
WITCH FLOUNDER,1984,2,4.288753578291406,4.79,10.370000000000001
WITCH FLOUNDER,1985,2,-7.145188500205862,4.79,10.370000000000001
WITCH FLOUNDER,1986,2,-7.987158372676774,4.79,10.370000000000001
WITCH FLOUNDER,1987,2,-10.467445638894617,4.79,10.370000000000001
WITCH FLOUNDER,1988,2,3.927276741704304,4.79,10.370000000000001
WITCH FLOUNDER,1989,2,-7.971128138303541,4.79,10.370000000000001
WITCH FLOUNDER,1990,2,-0.13781059071564528,4.79,10.370000000000001
WITCH FLOUNDER,1991,2,-4.9534981413193435,4.79,10.370000000000001
WITCH FLOUNDER,1992,2,-14.33211405420893,4.79,10.370000000000001
WITCH FLOUNDER,1993,2,-17.34034119026633,4.79,10.370000000000001
WITCH FLOUNDER,1994,2,-11.390466396364019,4.79,10.370000000000001
WITCH FLOUNDER,1995,2,-2.530340786003933,4.79,10.370000000000001
WITCH FLOUNDER,1996,2,16.119232099860213,4.79,10.370000000000001
WITCH FLOUNDER,1997,2,3.2642955188669163,4.79,10.370000000000001
WITCH FLOUNDER,1998,2,17.480846550839473,4.79,10.370000000000001
WITCH FLOUNDER,1999,2,-5.997978387544634,4.79,10.370000000000001
WITCH FLOUNDER,2000,2,3.7896208048648816,4.79,10.370000000000001
WITCH FLOUNDER,2001,2,-1.9545789482428972,4.79,10.370000000000001
WITCH FLOUNDER,2002,2,4.138997772047048,4.79,10.370000000000001
WITCH FLOUNDER,2003,2,-7.324500952770379,4.79,10.370000000000001
WITCH FLOUNDER,2004,2,-9.498386598244181,4.79,10.370000000000001
WITCH FLOUNDER,2005,2,-10.815991635271828,4.79,10.370000000000001
WITCH FLOUNDER,2006,2,0.017573920167478718,4.79,10.370000000000001
WITCH FLOUNDER,2007,2,18.97386440113327,4.79,10.370000000000001
WITCH FLOUNDER,2008,2,6.270193911730601,4.79,10.370000000000001
WITCH FLOUNDER,2009,2,-12.823327699404075,4.79,10.370000000000001
WITCH FLOUNDER,2010,2,0.45262034687047503,4.79,10.370000000000001
WITCH FLOUNDER,2011,2,3.7084024121492547,4.79,10.370000000000001
WITCH FLOUNDER,2012,2,-13.898224261241722,4.79,10.370000000000001
WITCH FLOUNDER,2013,2,-8.715758181495126,4.79,10.370000000000001
WITCH FLOUNDER,2014,2,-10.18324501192106,4.79,10.370000000000001
WITCH FLOUNDER,2015,2,-5.439524605799306,4.79,10.370000000000001
WITCH FLOUNDER,2016,2,-7.284453803048777,4.79,10.370000000000001
WITCH FLOUNDER,2017,2,-4.638890012899253,4.79,10.370000000000001
WITCH FLOUNDER,2018,2,-1.2828850565993264,4.79,10.370000000000001
WITCH FLOUNDER,2019,2,-13.05343408305923,4.79,10.370000000000001
WITCH FLOUNDER,2020,2,-0.9330887670464136,4.79,10.370000000000001
WITCH FLOUNDER,2022,2,-10.952680102630069,4.79,10.370000000000001
WITCH FLOUNDER,2023,2,0.48523881922531586,4.79,10.370000000000001
WITCH FLOUNDER,2024,2,13.563839112539426,4.79,10.370000000000001
YELLOWTAIL FLOUNDER,1959,2,0,4.08,12.8
YELLOWTAIL FLOUNDER,1960,2,-3.01495752559174,4.08,12.8
YELLOWTAIL FLOUNDER,1961,2,-5.266973513240401,4.08,12.8
YELLOWTAIL FLOUNDER,1962,2,-6.222549784902526,4.08,12.8
YELLOWTAIL FLOUNDER,1963,2,-6.210203209574551,4.08,12.8
YELLOWTAIL FLOUNDER,1964,2,-0.8605953287451484,4.08,12.8
YELLOWTAIL FLOUNDER,1965,2,-0.06992936820256546,4.08,12.8
YELLOWTAIL FLOUNDER,1966,2,8.823030519332804,4.08,12.8
YELLOWTAIL FLOUNDER,1967,2,4.566454314312978,4.08,12.8
YELLOWTAIL FLOUNDER,1968,2,1.6583060054027214,4.08,12.8
YELLOWTAIL FLOUNDER,1969,2,-11.864313256494597,4.08,12.8
YELLOWTAIL FLOUNDER,1970,2,11.676317050479383,4.08,12.8
YELLOWTAIL FLOUNDER,1971,2,-5.356627093122398,4.08,12.8
YELLOWTAIL FLOUNDER,1972,2,1.8868228224416725,4.08,12.8
YELLOWTAIL FLOUNDER,1973,2,-6.899033871797506,4.08,12.8
YELLOWTAIL FLOUNDER,1974,2,-2.00228320249213,4.08,12.8
YELLOWTAIL FLOUNDER,1975,2,-6.581375411086881,4.08,12.8
YELLOWTAIL FLOUNDER,1976,2,20.405273953943947,4.08,12.8
YELLOWTAIL FLOUNDER,1977,2,-14.540897008313266,4.08,12.8
YELLOWTAIL FLOUNDER,1978,2,-8.278235934906732,4.08,12.8
YELLOWTAIL FLOUNDER,1979,2,3.0508121939264186,4.08,12.8
YELLOWTAIL FLOUNDER,1980,2,7.339986750442208,4.08,12.8
YELLOWTAIL FLOUNDER,1981,2,7.576221183366059,4.08,12.8
YELLOWTAIL FLOUNDER,1982,2,-13.63753572407331,4.08,12.8
YELLOWTAIL FLOUNDER,1983,2,-2.694494711938404,4.08,12.8
YELLOWTAIL FLOUNDER,1984,2,6.967540697455689,4.08,12.8
YELLOWTAIL FLOUNDER,1985,2,-11.164144009048428,4.08,12.8
YELLOWTAIL FLOUNDER,1986,2,-14.907215840417834,4.08,12.8
YELLOWTAIL FLOUNDER,1987,2,-6.754101860352321,4.08,12.8
YELLOWTAIL FLOUNDER,1988,2,6.840481316974987,4.08,12.8
YELLOWTAIL FLOUNDER,1989,2,-10.777379654507882,4.08,12.8
YELLOWTAIL FLOUNDER,1990,2,6.535164324947488,4.08,12.8
YELLOWTAIL FLOUNDER,1991,2,-5.318846775951485,4.08,12.8
YELLOWTAIL FLOUNDER,1992,2,3.1542306113391305,4.08,12.8
YELLOWTAIL FLOUNDER,1993,2,-3.7172473385201243,4.08,12.8
YELLOWTAIL FLOUNDER,1994,2,-10.814144632352829,4.08,12.8
YELLOWTAIL FLOUNDER,1995,2,-10.419811514410391,4.08,12.8
YELLOWTAIL FLOUNDER,1996,2,21.912106075607085,4.08,12.8
YELLOWTAIL FLOUNDER,1997,2,9.280412287282672,4.08,12.8
YELLOWTAIL FLOUNDER,1998,2,29.589876778406463,4.08,12.8
YELLOWTAIL FLOUNDER,1999,2,-23.496191306280934,4.08,12.8
YELLOWTAIL FLOUNDER,2000,2,17.627474952683528,4.08,12.8
YELLOWTAIL FLOUNDER,2001,2,-7.437150559925975,4.08,12.8
YELLOWTAIL FLOUNDER,2002,2,-4.213076834968845,4.08,12.8
YELLOWTAIL FLOUNDER,2003,2,6.051226259551285,4.08,12.8
YELLOWTAIL FLOUNDER,2004,2,-2.1658591001715592,4.08,12.8
YELLOWTAIL FLOUNDER,2005,2,-0.10570102027980965,4.08,12.8
YELLOWTAIL FLOUNDER,2006,2,4.921704332582443,4.08,12.8
YELLOWTAIL FLOUNDER,2007,2,21.710009659063488,4.08,12.8
YELLOWTAIL FLOUNDER,2008,2,14.578632344401555,4.08,12.8
YELLOWTAIL FLOUNDER,2009,2,-13.500582483224463,4.08,12.8
YELLOWTAIL FLOUNDER,2010,2,0.406608204941314,4.08,12.8
YELLOWTAIL FLOUNDER,2011,2,-2.0477376274824337,4.08,12.8
YELLOWTAIL FLOUNDER,2012,2,-12.69195863102518,4.08,12.8
YELLOWTAIL FLOUNDER,2013,2,-13.432551604121741,4.08,12.8
YELLOWTAIL FLOUNDER,2014,2,-25.863047440110257,4.08,12.8
YELLOWTAIL FLOUNDER,2015,2,-34.82855627378672,4.08,12.8
YELLOWTAIL FLOUNDER,2016,2,-22.119291265507336,4.08,12.8
YELLOWTAIL FLOUNDER,2017,2,-15.073508706539442,4.08,12.8
YELLOWTAIL FLOUNDER,2018,2,2.471750313216191,4.08,12.8
YELLOWTAIL FLOUNDER,2019,2,-22.322001806727087,4.08,12.8
YELLOWTAIL FLOUNDER,2020,2,-0.8143965279286363,4.08,12.8
YELLOWTAIL FLOUNDER,2022,2,-13.294427397363926,4.08,12.8
YELLOWTAIL FLOUNDER,2023,2,10.451381204837773,4.08,12.8
YELLOWTAIL FLOUNDER,2024,2,10.35184217499237,4.08,12.8
